date,sessions,unique_visitors,page_views,Revenue,COGS,Revenue_per_session
2021-05-05,42121,33188,224669,2491751.76,1992920.65,59.15699437335295
2021-05-06,38251,30338,146607,3090364.98,2462408.5,80.79174348383049
2021-05-07,40597,32930,186760,3099539.75,2583097.98,76.34898514668572
2021-05-08,42180,30797,202495,2448108.31,2024581.03,58.03955215742058
2021-05-09,47574,36687,221606,3801718.87,3192875.3,79.91169273132384
2021-05-10,40689,28723,146918,3546216.71,2807669.46,87.1541868809752
2021-05-11,41632,30068,216979,3323078.36,2752138.51,79.82029112221367
2021-05-12,40035,31679,173943,4782841.68,3847828.01,119.4665088047958
2021-05-13,44172,33131,145415,5666923.8,4709813.19,128.29221678891605
2021-05-14,41669,29288,220903,5250104.11,4258778.21,125.99544289519788
2021-05-15,44877,32359,163408,3858160.76,3146686.62,85.97189562582169
2021-05-16,46038,32930,178309,3981359.06,3199505.04,86.47984404187845
2021-05-17,40445,29227,133550,4684806.7,3826508.17,115.8315415997033
2021-05-18,40506,32133,144075,3549112.31,2889339.05,87.61942206092925
2021-05-19,40499,31915,191765,4795038.58,3840346.57,118.39893775154943
2021-05-20,48008,34549,234218,5057797.75,4088691.43,105.35322758706882
2021-05-21,40494,30867,207787,5434543.62,4271132.76,134.2061446140169
2021-05-22,36963,28930,152131,4310539.38,3526722.84,116.61768200633065
2021-05-23,45854,34982,172164,3846392.54,3086892.89,83.88346796353645
2021-05-24,44500,33428,223584,3987573.28,3177252.48,89.60838831460674
2021-05-25,40082,28264,149247,3822459.48,3142554.15,95.36598672720922
2021-05-26,45774,37206,211861,4915453.17,4056932.97,107.38526608992004
2021-05-27,35745,28000,177423,7320510.07,6048379.93,204.79815554623025
2021-05-28,41259,31125,152716,6925957.27,5561587.62,167.86536925276909
2021-05-29,30460,22820,165532,4630943.52,3787091.31,152.0336021011162
2021-05-30,36841,26242,147220,8887935.6,7274840.31,241.25120382182894
2021-05-31,44156,33751,169380,7996369.9,6466327.4,181.09362034604584
2021-06-01,40847,32094,213982,7479521.04,6141761.22,183.1106578206478
2021-06-02,42831,31013,182212,6960798.21,5572082.02,162.51776073404776
2021-06-03,48600,38637,184769,6367799.03,5139667.32,131.02467139917695
2021-06-04,44701,32417,226819,2524112.16,2097669.41,56.46657032281157
2021-06-05,46818,37746,238843,2884765.01,2262050.61,61.616579307104104
2021-06-06,40909,32161,150967,3795966.84,3084551.9,92.79050673445941
2021-06-07,46202,33516,198783,3757477.99,3136794.28,81.32717176745597
2021-06-08,45781,37084,219913,3948452.32,3177527.58,86.24652847251042
2021-06-09,34088,27887,130269,3733884.76,3009506.21,109.53663341938511
2021-06-10,44249,32430,217077,3994102.54,3220973.51,90.26424416370992
2021-06-11,44246,32772,164717,3221511.31,2622379.46,72.80909709352258
2021-06-12,44378,35506,154157,3618435.07,2920008.48,81.53668642119969
2021-06-13,42050,31300,215993,3349171.43,2778202.9,79.64735862068966
2021-06-14,46537,36237,246126,4007931.92,3159812.63,86.12355588026732
2021-06-15,44310,31547,210222,4162142.95,3326425.2,93.9323617693523
2021-06-16,44337,35817,229232,4740156.23,3752544.13,106.91197487425853
2021-06-17,47460,37553,238402,5807751.43,4698668.17,122.371500842815
2021-06-18,43011,34964,202414,4316861.14,3463681.18,100.3664443979447
2021-06-19,43105,35045,148637,3596996.21,3016398.92,83.44730796891312
2021-06-20,45601,33536,218671,3113780.62,2502341.31,68.28316528146313
2021-06-21,50225,40208,255212,3454322.45,2831163.45,68.77695271279244
2021-06-22,44414,35172,231173,3814525.81,3072656.32,85.88566240374657
2021-06-23,40031,31413,139944,5129834.24,4258385.56,128.14654242961706
2021-06-24,46126,36500,189683,5015283.26,4491924.42,108.73007110956944
2021-06-25,38862,30258,150660,3255836.16,2807033.14,83.7794287478771
2021-06-26,38286,28676,174622,3202321.56,2946230.91,83.64210311863344
2021-06-27,49137,39354,260766,3938214.81,3832008.26,80.14764454484401
2021-06-28,46294,35882,202773,4255543.96,4082242.05,91.92430898172549
2021-06-29,40996,30081,215178,5907160.01,5911751.11,144.0911310859596
2021-06-30,45773,33294,233584,5094915.79,4949985.1,111.30832128110458
2021-07-01,37571,29901,180410,4975867.15,5024857.74,132.43903941870062
2021-07-02,33233,27127,152049,4397949.68,4326458.07,132.33682424096529
2021-07-03,35152,24966,184088,3132513.38,3101143.37,89.11337562585344
2021-07-04,32810,24267,170944,730601.15,647312.84,22.2676363913441
2021-07-05,29990,21941,119299,1878817.85,1927429.12,62.64814438146049
2021-07-06,31012,23158,156722,1616214.16,1626948.22,52.1157667999484
2021-07-07,30311,24007,123602,1741509.6,1715092.93,57.454706212266174
2021-07-08,33426,25458,118185,2563149.38,2518109.42,76.68130736552384
2021-07-09,34217,25366,174288,2685812.87,2706650.91,78.49352281029898
2021-07-10,31779,22917,150809,2524108.8,2448068.41,79.42694232040026
2021-07-11,30443,23946,142310,2592712.85,2553763.2,85.16614164175672
2021-07-12,34467,27984,123706,3123873.5,3108780.0,90.63375112426378
2021-07-13,34885,25203,146821,2650746.43,2549076.58,75.98527819979934
2021-07-14,38621,27441,155193,2970833.54,2785803.91,76.92275031718495
2021-07-15,34804,27447,145288,3628282.86,3639556.87,104.24901907826687
2021-07-16,33529,24745,133076,2768513.94,2780496.25,82.57072802648453
2021-07-17,34590,25085,138564,2453122.24,2399937.97,70.91998381034982
2021-07-18,38368,30559,130106,2827723.47,2930478.35,73.70004873853212
2021-07-19,34197,26768,167299,2859598.56,2696150.18,83.62132818668304
2021-07-20,30516,22658,113914,3389960.06,3045138.98,111.0879558264517
2021-07-21,33646,23848,179592,3336465.66,2928248.05,99.16381323188493
2021-07-22,32412,25523,158492,4388007.92,3796262.13,135.3822016537085
2021-07-23,32445,26329,134930,4385215.41,3753800.99,135.15843458159964
2021-07-24,31592,25814,118083,2294305.45,1930929.33,72.62298841478857
2021-07-25,35455,26715,120481,2549303.61,2173412.06,71.90251332675221
2021-07-26,33451,23825,147504,3676952.36,2918564.14,109.92055125407312
2021-07-27,33644,23932,164830,3460197.23,2857159.07,102.84737932469385
2021-07-28,34683,25833,113756,4046860.27,3235448.81,116.68137906178819
2021-07-29,32982,24449,136497,5547857.68,4566302.38,168.20864956643015
2021-07-30,36061,26735,140586,6548042.77,6322433.77,181.5823956629045
2021-07-31,29917,22395,154337,5256382.47,5446793.9,175.6988491493131
2021-08-01,37105,27725,195190,3652376.75,4109973.08,98.43354669182051
2021-08-02,42139,33273,143292,4399616.65,4886236.3,104.40723913714137
2021-08-03,34871,28444,134855,2422462.49,3359505.36,69.46925783602421
2021-08-04,42489,31819,211792,1157658.1,1697391.73,27.24606604062228
2021-08-05,37593,29342,166972,1482037.52,2026425.65,39.42323092065012
2021-08-06,41901,33170,150778,1591502.8,2374360.64,37.982453879382355
2021-08-07,36018,27276,115308,1632328.25,2336736.46,45.31979149314232
2021-08-08,39567,31128,138739,1411882.22,1918090.72,35.68332752040842
2021-08-09,39113,27660,163795,1376421.76,2167285.81,35.190902257561426
2021-08-10,39302,29245,155199,1581357.61,2246981.07,40.236059488066765
2021-08-11,30995,24667,159578,1740229.21,2604985.61,56.1454818519116
2021-08-12,38269,29771,208637,2480973.68,3548924.53,64.82985392876742
2021-08-13,37306,29688,123156,2199306.57,3444159.74,58.95315954538144
2021-08-14,37592,29767,175016,1494099.71,1993428.41,39.74515082996382
2021-08-15,39171,29071,146883,1862118.62,2645589.05,47.53819458272702
2021-08-16,42739,32073,186199,2220064.67,3319453.91,51.94470319848382
2021-08-17,35832,25317,135797,2263302.37,3320429.89,63.16427690332664
2021-08-18,33929,26293,149882,1875383.97,2630473.94,55.273776710188926
2021-08-19,34659,26539,156110,2535597.13,3644326.12,73.15840416630601
2021-08-20,36779,28824,123466,2553183.49,3860236.79,69.41960058729167
2021-08-21,35239,27158,150437,1453356.23,2098001.94,41.24283407588184
2021-08-22,33822,26677,184931,1640268.07,2295711.5,48.49707498078174
2021-08-23,41170,32849,199026,1883869.71,2626041.33,45.75831212047608
2021-08-24,33874,25023,154508,1836322.27,2808012.6,54.21037580445179
2021-08-25,42700,33671,212858,1939866.54,2821994.79,45.43012974238876
2021-08-26,44382,33320,172425,1886569.08,2959216.09,42.50752737596323
2021-08-27,31425,25653,154963,1662732.77,2371412.62,52.911146221161495
2021-08-28,40471,32901,163592,1664938.51,2453257.65,41.13905043117294
2021-08-29,38145,28063,192572,4443078.33,6342118.62,116.47865591820684
2021-08-30,41162,33329,194304,3996164.3,5499176.03,97.08382245760653
2021-08-31,41421,33047,200812,3940957.44,5240978.22,95.14394727312232
2021-09-01,27326,19208,99898,3579634.39,4583108.31,130.9973794188685
2021-09-02,28236,21778,94116,3917618.96,4722341.9,138.74553619492846
2021-09-03,26551,19907,108115,1070973.42,1003268.02,40.336462656773755
2021-09-04,24298,18434,117729,1839742.83,1710231.68,75.71581323565727
2021-09-05,28062,21856,117356,1682890.37,1626164.36,59.97043582068278
2021-09-06,28771,21226,117131,2097434.58,1931198.13,72.9009968370929
2021-09-07,23373,16735,88001,2244132.38,1986738.71,96.01387840670859
2021-09-08,29427,23808,114276,3716975.63,3437593.72,126.31174193767627
2021-09-09,25832,18779,102486,2187074.96,2082447.03,84.66533601734282
2021-09-10,24570,18030,128972,1980857.12,1821707.08,80.6209654049654
2021-09-11,22915,16946,78615,1547495.48,1455524.4,67.53198690813878
2021-09-12,24856,18243,109179,2102573.99,1909199.54,84.59019914708723
2021-09-13,26951,20849,129532,2488502.06,2265837.09,92.33431264146043
2021-09-14,26127,19448,125476,2715006.68,2532491.32,103.91574539748154
2021-09-15,27170,22258,90013,3275643.47,3007258.03,120.56104048582996
2021-09-16,24544,20042,109761,1853200.26,1657780.29,75.50522571707953
2021-09-17,27224,19381,129910,2031900.2,1889074.28,74.63635762562444
2021-09-18,25797,18347,105109,1910747.73,1785651.61,74.06860216304221
2021-09-19,26670,21014,95312,1952437.84,1794752.16,73.20726809148857
2021-09-20,27194,19545,107817,2307149.39,2140377.91,84.84038354048688
2021-09-21,28567,20425,111680,3210995.34,2839955.92,112.40225925018377
2021-09-22,23720,19155,125345,2518917.94,2299264.05,106.19384232715008
2021-09-23,28950,21182,140514,2220736.52,2001371.7,76.70937892918826
2021-09-24,25544,19883,116993,2008968.22,1790130.16,78.64736219855935
2021-09-25,28614,21314,124020,2281967.32,2112780.84,79.75002865730062
2021-09-26,26085,20400,95877,1602075.57,1461503.99,61.417503162737205
2021-09-27,27562,22060,142951,3058684.14,2864098.57,110.97468035701328
2021-09-28,28001,21001,103029,4749132.81,4287087.43,169.60582872040283
2021-09-29,29661,23727,120596,3184253.74,2793067.38,107.35490172280099
2021-09-30,28475,21959,148954,3504126.92,3102295.47,123.05976892010536
2021-10-01,24386,17960,123393,2465559.4,2269641.63,101.10552776183056
2021-10-02,21410,15691,111539,2584886.96,2309451.71,120.73269313404951
2021-10-03,22289,18269,72630,920334.15,789349.71,41.290957422944054
2021-10-04,21958,16903,103019,1043382.83,864297.5,47.51720694052281
2021-10-05,22060,17666,72399,1440909.2,1238586.01,65.31773345421577
2021-10-06,20869,16523,75300,1793088.31,1465294.6,85.92114188509272
2021-10-07,24821,18161,83730,1826196.69,1497790.82,73.57466218121752
2021-10-08,19762,13894,102451,1613264.94,1325310.58,81.63469992915697
2021-10-09,18870,14640,73117,1794510.68,1447840.15,95.09860519342872
2021-10-10,21359,15899,93665,1883117.98,1559914.53,88.16508169858139
2021-10-11,23411,17978,128488,2300450.29,1848634.77,98.26364913929349
2021-10-12,19294,15019,96700,1567144.44,1334199.42,81.22444490515186
2021-10-13,19477,15122,105026,1918678.27,1624278.45,98.50994865739077
2021-10-14,21776,17637,87008,2148334.67,1733671.89,98.65607411829536
2021-10-15,22446,16346,89558,1900056.41,1665667.16,84.65011182393299
2021-10-16,24812,18137,128060,2106301.79,1750771.11,84.89044776720942
2021-10-17,20591,15415,74234,2495144.25,2124471.09,121.17644844835122
2021-10-18,21604,16693,98358,2029589.44,1714394.15,93.94507683762266
2021-10-19,22443,16563,96730,1794195.22,1443278.64,79.944535935481
2021-10-20,20905,16187,89875,2748359.42,2249708.28,131.46899880411385
2021-10-21,22586,17775,77577,1715238.6,1425166.31,75.94255733640308
2021-10-22,24218,19711,114397,2513749.87,2045877.61,103.79675737055084
2021-10-23,21880,16024,73662,1853822.02,1521941.02,84.72678336380255
2021-10-24,21229,17267,81196,2201542.06,1879343.83,103.70446370530878
2021-10-25,23224,16717,114672,2021989.32,1646748.37,87.06464519462625
2021-10-26,24639,17733,80324,2162674.08,1776598.49,87.77442591014245
2021-10-27,18866,13558,98028,2151921.73,1803290.61,114.06348616558888
2021-10-28,20437,15921,98377,2489853.45,2036708.17,121.83067231002595
2021-10-29,23463,19019,128387,3746325.95,3090953.59,159.66952009546947
2021-10-30,21242,16732,74585,3434826.63,2965454.49,161.69977544487335
2021-10-31,19649,15891,86079,3026687.11,2545466.76,154.03771744109113
2021-11-01,20235,14266,81756,2926691.09,2398381.34,144.6350921670373
2021-11-02,17580,13040,95858,3072730.67,2536221.43,174.78558987485778
2021-11-03,19842,14973,105035,1262904.96,1055921.75,63.64806773510735
2021-11-04,17473,13578,83632,1344901.28,1136391.76,76.9702558232702
2021-11-05,20400,15416,95780,1257605.18,1084704.98,61.647312745098034
2021-11-06,17302,12568,70438,2093872.9,1714441.6,121.0191249566524
2021-11-07,18751,13247,74916,942802.49,782264.44,50.28011786038078
2021-11-08,19651,14673,90100,2064680.43,1687466.21,105.06744847590453
2021-11-09,16554,11704,63719,2462296.67,2100076.52,148.7433049414039
2021-11-10,16316,11438,69694,1774844.23,1518855.62,108.77937178229958
2021-11-11,17054,12407,64947,1412638.65,1123822.69,82.83327371877564
2021-11-12,17407,12320,64158,1777590.33,1460783.5,102.11928132360545
2021-11-13,18928,13455,84772,1291079.97,1073274.92,68.21005758664413
2021-11-14,18386,13522,80295,1228705.01,1065683.97,66.828293810508
2021-11-15,19029,14409,87572,1206377.91,983743.19,63.396810657417625
2021-11-16,16503,12928,78077,2106714.51,1725304.97,127.65645700781674
2021-11-17,19729,16006,74286,1531889.09,1349321.43,77.64656546201024
2021-11-18,18086,13283,95314,1661241.07,1433114.76,91.85232057945372
2021-11-19,20121,16204,81355,1253389.32,1095039.04,62.292595795437606
2021-11-20,18493,13334,98514,1071404.44,1040227.2,57.93567512031579
2021-11-21,19555,14372,70710,1222908.7,1238315.19,62.53688059319867
2021-11-22,20461,16499,82338,1558297.56,1613383.51,76.15940374370754
2021-11-23,18415,13258,73460,1613168.79,1629011.23,87.6008031496063
2021-11-24,17455,13583,92249,1665269.85,1709718.17,95.4036006874821
2021-11-25,18638,14070,99028,1278003.36,1305823.05,68.56976928855028
2021-11-26,17760,13626,72802,970756.2,1019443.98,54.65969594594594
2021-11-27,16640,12984,56761,1407280.07,1519826.79,84.57211959134615
2021-11-28,19450,15869,85349,2359645.42,2324536.28,121.31853059125963
2021-11-29,21295,15967,82166,1830856.99,1894919.03,85.97590936839633
2021-11-30,15377,11989,55274,2987950.32,3045686.15,194.31295571307797
2021-12-01,19054,13537,65331,1881588.13,1920538.46,98.75029547601552
2021-12-02,17604,12796,62792,1911470.99,1996362.17,108.58162860713475
2021-12-03,21253,15423,81710,586748.17,626899.33,27.607781019150238
2021-12-04,21716,16391,95580,819389.63,787101.35,37.732069902376125
2021-12-05,18397,14224,70529,1101768.07,1082761.55,59.888463879980435
2021-12-06,20668,15918,67398,1167887.5,1132700.46,56.50703986839559
2021-12-07,21840,15330,102200,708706.53,724333.47,32.44993269230769
2021-12-08,23815,17342,90722,919265.14,968146.91,38.60025782070124
2021-12-09,20773,16717,100580,999032.78,1047782.72,48.092850334568915
2021-12-10,22104,16530,117774,1214991.34,1243394.6,54.96703492580529
2021-12-11,17639,12442,89865,948995.31,997983.77,53.80097000963774
2021-12-12,21143,16020,112345,1285064.15,1307106.22,60.77965047533462
2021-12-13,20511,15018,86240,1112918.62,1168775.11,54.25959826434597
2021-12-14,21633,16520,93442,1821860.68,1884666.84,84.21673739194749
2021-12-15,21102,16384,85848,1773908.51,1816537.46,84.06352525826937
2021-12-16,24232,18536,94060,1771984.63,1846296.05,73.1258100858369
2021-12-17,19112,13571,77118,1463605.82,1523555.95,76.58046358308916
2021-12-18,18789,15217,75059,1214550.47,1217310.4,64.64157059981905
2021-12-19,21312,17414,101787,1546435.59,1510053.63,72.56173001126126
2021-12-20,21881,15629,75775,1676753.39,1642291.41,76.63056487363465
2021-12-21,20173,15661,108494,2017237.85,2127476.27,99.99691914935806
2021-12-22,19226,15198,63765,2327738.57,2283587.28,121.07243160303754
2021-12-23,20108,15623,98925,2415914.18,2480623.5,120.14691565546052
2021-12-24,17767,12442,57152,1448810.25,1505101.29,81.54501322676873
2021-12-25,18380,13684,64150,1120986.7,1156338.1,60.98948313384113
2021-12-26,20335,16537,76060,1317218.46,1338753.3,64.77592623555446
2021-12-27,22747,18004,95282,1025037.51,986082.95,45.06253615861432
2021-12-28,21237,16164,89295,1855064.19,1847193.9,87.35057635259217
2021-12-29,22058,17413,116727,4065184.9,4208667.7,184.29526248979963
2021-12-30,19928,14993,101498,3842586.5,3948015.94,192.82348956242473
2021-12-31,18742,14095,84913,3041203.79,3121467.33,162.26676928822965
2022-01-01,17601,13989,78423,2932155.47,3019583.5,166.59027725697405
2022-01-02,16288,12415,86736,2361965.0,2368851.11,145.01258595284872
2022-01-03,15844,12119,86806,545563.72,476501.31,34.43345872254481
2022-01-04,16220,11438,86962,1242319.38,1057834.07,76.59182367447595
2022-01-05,17043,13448,87391,809977.6,684605.3,47.52552954292084
2022-01-06,16845,12989,54823,993048.62,827696.4,58.95212941525675
2022-01-07,16784,12436,86241,1294963.64,1109631.82,77.1546496663489
2022-01-08,16180,11582,59841,1641747.05,1369252.03,101.46767923362175
2022-01-09,17607,13065,83516,1706485.37,1491356.56,96.92084795819845
2022-01-10,13466,10626,73474,2569113.21,2158709.88,190.7851782266449
2022-01-11,17468,14056,82324,1640806.35,1336967.26,93.93212445614839
2022-01-12,16161,11943,67735,1775526.5,1506945.6,109.86489078646123
2022-01-13,17441,13941,74021,1173172.99,946254.56,67.26523651166791
2022-01-14,18087,13318,91918,1548726.82,1300219.1,85.62651738817937
2022-01-15,15371,11711,51050,1461990.71,1263054.33,95.11357166091992
2022-01-16,16172,12808,57584,2064339.13,1781850.02,127.64896920603512
2022-01-17,17394,12263,82644,1621773.2,1340632.16,93.23750718638611
